NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
69,499,468,967,1088.650945,0.929120
69,501,472,973,1091.998133,0.929912
69,504,479,983,1100.970463,0.934743
69,505,469,974,1093.606438,0.929991
69,504,472,976,1093.712460,0.933951
69,507,465,972,1097.901780,0.924368
70,514,480,994,1113.134015,0.937237
70,507,493,1000,1112.462006,0.938798
70,507,484,991,1105.137112,0.939110
70,507,488,995,1108.054421,0.938954
70,503,490,993,1103.429042,0.941374
70,509,479,988,1104.676617,0.936846
70,507,481,988,1101.983457,0.934270
70,516,488,1004,1111.890724,0.942779
70,516,477,993,1111.431193,0.934973
70,522,478,1000,1110.629443,0.939110
71,522,495,1017,1131.809936,0.936273
71,526,485,1011,1133.677656,0.932887
71,506,495,1001,1119.758330,0.934426
71,522,490,1012,1128.856113,0.938197
71,518,490,1008,1127.103614,0.935889
71,526,491,1017,1134.920639,0.937659
71,525,488,1013,1132.986916,0.935273
71,511,491,1002,1119.623839,0.936735
71,515,491,1006,1124.286771,0.933426
71,515,480,995,1116.314222,0.934426
72,529,504,1033,1145.594479,0.941712
72,524,496,1020,1135.670103,0.936931
72,527,498,1025,1143.072366,0.937614
72,533,504,1037,1148.773499,0.940726
72,521,501,1022,1137.800760,0.938373
72,528,491,1019,1137.632944,0.933591
72,518,490,1008,1131.680982,0.932149
72,519,491,1010,1127.489621,0.937083
72,529,496,1025,1140.947875,0.938828
72,525,488,1013,1136.229505,0.933971
73,535,498,1033,1148.647162,0.937046
73,530,505,1035,1158.585973,0.934052
73,535,502,1037,1158.010783,0.935549
73,532,502,1034,1154.757231,0.935025
73,521,512,1033,1144.360809,0.941088
73,533,506,1039,1153.686393,0.938992
73,522,502,1024,1142.252505,0.937420
73,527,496,1023,1141.899816,0.934875
73,530,505,1035,1149.435946,0.938169
73,526,505,1031,1152.563096,0.935399
74,534,510,1044,1164.951220,0.934795
74,533,514,1047,1161.884291,0.941441
74,534,512,1046,1162.871029,0.940112
74,543,508,1051,1174.116647,0.936642
74,537,522,1059,1167.736992,0.945724
74,543,509,1052,1173.008152,0.936789
74,537,519,1056,1169.093525,0.939965
74,539,511,1050,1167.797306,0.935903
74,539,510,1049,1170.434045,0.936494
